StudentID,StudentName,Grade,Email,AssessmentID,Subject,TotalMarks,QuestionID,CorrectAnswer,ResultID,MarksObtained,Percentage,AttemptDate,TeacherName,AttendanceStatus
STU015665,Hester Sterling,Grade 8,hester.sterling117@school.edu,ASM00666,Chemistry,200,Q015665,C,RES015665,48,24.0,2024-04-10,Ms. Nair,Absent
STU015666,Norman Harris,Grade 6,norman.harris129@school.edu,ASM00667,Computer Science,75,Q015666,A,RES015666,51,68.0,2025-04-27,Ms. Gupta,Late
STU015667,Luis Lee,Grade 7,luis.lee379@school.edu,ASM00668,Geography,50,Q015667,B,RES015667,27,54.0,2024-12-02,Mr. Joshi,Late
STU015668,Carolyn Bachand,Grade 11,abc@gmail.com,ASM00669,Computer Science,200,Q015668,B,RES015668,192,96.0,2024-09-25,Mr. Joshi,Late
STU015669,Ruth Madril,Grade 8,ruth.madril998@school.edu,ASM00670,Geography,75,Q015669,C,RES015669,58,77.33,2024-12-23,Mr. Verma,Present
STU015670,Karly Senecal,Grade 10,karly.senecal372@school.edu,ASM00671,English,75,Q015670,B,RES015670,34,45.33,2025-08-12,Mr. Shah,Present
STU015671,Robert Laflam,Grade 12,robert.laflam70@school.edu,ASM00672,History,100,Q015671,A,RES015671,4,4.0,2024-05-08,Ms. Nair,Present
STU015672,April Cavender,Class 7,april.cavender22@school.edu,ASM00673,History,50,Q015672,A,RES015672,13,26.0,2025-12-20,Mrs. Singh,Excused
STU015673,Tessa Judkins,Class 6,tessa.judkins957@school.edu,ASM00674,Chemistry,75,Q015673,B,RES015673,10,13.33,2024-12-05,Mr. Shah,Absent
STU015674,Ethel Yoon,Grade 12,ethel.yoon48@school.edu,ASM00675,English,200,Q015674,D,RES015674,26,13.0,2025-12-30,Mr. Shah,Absent
STU015675,Roberta Frost,Grade 11,roberta.frost579@school.edu,ASM00676,Biology,75,Q015675,A,RES015675,3,4.0,2025-09-28,Mrs. Singh,Absent
STU015676,Carolyn Campbell,Grade 8,carolyn.campbell960@school.edu,ASM00677,History,75,Q015676,B,RES015676,26,34.67,2025-05-26,Mr. Sharma,Late
STU015677,Amparo Rollinger,Grade 6,abc@gmail.com,ASM00678,Economics,100,Q015677,A,RES015677,38,38.0,2025-12-07,Mr. Shah,Excused
STU015678,Jose Robinson,Grade 7,jose.robinson445@school.edu,ASM00679,Biology,200,Q015678,B,RES015678,144,72.0,2024-03-08,Mrs. Reddy,Excused
STU015679,Maria Nunes,Class 7,maria.nunes788@school.edu,ASM00680,History,50,Q015679,A,RES015679,47,94.0,2025-01-31,Mrs. Reddy,Present
STU015681,Donald Tucker,Class 6,donald.tucker42@school.edu,ASM00682,Chemistry,200,Q015681,D,RES015681,146,73.0,2025-03-20,Ms. Nair,Late
STU015682,Stephanie Nelson,Class 7,stephanie.nelson918@school.edu,ASM00683,Accounts,100,Q015682,B,RES015682,95,95.0,2025-12-15,Mrs. Reddy,Present
STU015683,Marie Miles,Grade 9,marie.miles371@school.edu,ASM00684,Chemistry,200,Q015683,D,RES015683,152,76.0,2024-07-23,Ms. Gupta,Excused
STU015684,Hedy Ayers,Grade 10,hedy.ayers550@school.edu,ASM00685,Computer Science,75,Q015684,C,RES015684,30,40.0,2025-08-23,Ms. Gupta,Present
STU015685,Willie Bane,Grade 8,willie.bane668@school.edu,ASM00686,Mathematics,50,Q015685,C,RES015685,36,72.0,2025-12-07,Mr. Joshi,Present
STU015687,Timothy Bane,Class 8,timothy.bane598@school.edu,ASM00688,Computer Science,50,Q015687,B,RES015687,33,66.0,2025-12-23,Ms. Patel,Excused
STU015688,Ethel Mayhugh,Grade 7,ethel.mayhugh115@school.edu,ASM00689,English,150,Q015688,D,RES015688,93,62.0,2025-12-03,Mr. Kumar,Absent
STU015689,Robert Oestreicher,Class 8,robert.oestreicher47@school.edu,ASM00690,Biology,75,Q015689,A,RES015689,7,9.33,2024-10-08,Ms. Nair,Late
STU015690,Clair Johnson,Class 7,clair.johnson145@school.edu,ASM00691,Economics,100,Q015690,B,RES015690,32,32.0,2025-04-08,Mrs. Reddy,Excused
STU015691,Michiko Valdovinos,Grade 8,michiko.valdovinos264@school.edu,ASM00692,Physics,75,Q015691,B,RES015691,63,84.0,2024-09-01,Ms. Nair,Present
STU015692,Patrice Radigan,Grade 8,abc@gmail.com,ASM00693,Chemistry,75,Q015692,C,RES015692,70,93.33,2024-05-29,Ms. Patel,Present
STU015693,Danielle Harmon,Grade 12,danielle.harmon967@school.edu,ASM00694,Mathematics,100,Q015693,C,RES015693,42,42.0,2025-03-16,Ms. Nair,Present
STU015694,Daniel Rees,Grade 11,daniel.rees347@school.edu,ASM00695,Accounts,75,Q015694,B,RES015694,53,70.67,2024-04-02,Ms. Nair,Present
STU015696,Ann Reta,Grade 6,ann.reta906@school.edu,ASM00697,Economics,200,Q015696,A,RES015696,91,45.5,2025-03-14,Ms. Patel,Excused
STU015697,Andrew Robinson,Grade 6,andrew.robinson122@school.edu,ASM00698,Accounts,100,Q015697,D,RES015697,80,80.0,2024-11-20,Mrs. Reddy,Excused
STU015698,Dayna Yoon,Grade 6,dayna.yoon714@school.edu,ASM00699,Physics,150,Q015698,D,RES015698,30,20.0,2025-08-18,Mrs. Singh,Late
STU015699,Regina Vanaria,Class 6,regina.vanaria878@school.edu,ASM00700,English,100,Q015699,D,RES015699,27,27.0,2024-11-16,Mr. Shah,Late
STU015700,Matthew Cleveland,Class 7,matthew.cleveland738@school.edu,ASM00701,Computer Science,200,Q015700,B,RES015700,115,57.5,2025-01-24,Mrs. Singh,Excused
STU015701,Joseph Cardona,Grade 6,joseph.cardona93@school.edu,ASM00702,Chemistry,200,Q015701,A,RES015701,157,78.5,2025-05-12,Mr. Shah,Absent
STU015702,Veronica Jamili,Grade 6,abc@gmail.com,ASM00703,Biology,75,Q015702,C,RES015702,72,96.0,2025-06-07,Ms. Patel,Excused
STU015704,Stanley Nevarez,Grade 9,stanley.nevarez931@school.edu,ASM00705,Accounts,75,Q015704,B,RES015704,23,30.67,2025-09-21,Ms. Nair,Excused
STU015705,Bob Jones,Class 7,bob.jones308@school.edu,ASM00706,History,100,Q015705,A,RES015705,17,17.0,2024-04-22,Mr. Shah,Absent
STU015706,Harold Branscum,Grade 6,harold.branscum928@school.edu,ASM00707,English,100,Q015706,A,RES015706,96,96.0,2024-02-05,Mr. Shah,Excused
STU015707,Michael Miller,Grade 9,michael.miller367@school.edu,ASM00708,Computer Science,75,Q015707,D,RES015707,59,78.67,2025-01-12,Mr. Sharma,Present
STU015708,Jason Gross,Grade 11,jason.gross132@school.edu,ASM00709,Geography,200,Q015708,A,RES015708,107,53.5,2025-02-02,Mrs. Singh,Late
STU015709,Hallie Small,Class 6,hallie.small609@school.edu,ASM00710,Biology,50,Q015709,D,RES015709,23,46.0,2025-01-28,Mr. Sharma,Late
STU015710,Thomas Briggs,Grade 6,thomas.briggs697@school.edu,ASM00711,Accounts,150,Q015710,B,RES015710,12,8.0,2024-07-20,Mrs. Singh,Excused
STU015711,Larry King,Class 6,larry.king872@school.edu,ASM00712,Geography,100,Q015711,A,RES015711,30,30.0,2024-10-10,Ms. Patel,Absent
STU015712,John Harmon,Grade 10,john.harmon621@school.edu,ASM00713,Physics,200,Q015712,D,RES015712,168,84.0,2024-03-08,Mr. Kumar,Absent
STU015713,Donald Schneider,Grade 7,donald.schneider50@school.edu,ASM00714,Mathematics,150,Q015713,A,RES015713,50,33.33,2024-07-26,Ms. Nair,Present
STU015714,Gina Concepcion,Class 7,gina.concepcion188@school.edu,ASM00715,History,75,Q015714,C,RES015714,28,37.33,2024-07-30,Mrs. Reddy,Absent
STU015715,Larry Oconnor,Grade 8,larry.oconnor161@school.edu,ASM00716,Computer Science,100,Q015715,B,RES015715,8,8.0,2024-07-10,Mrs. Singh,Late
STU015716,Susan Thompson,Class 7,abc@gmail.com,ASM00717,Chemistry,100,Q015716,C,RES015716,65,65.0,2024-01-30,Mrs. Reddy,Late
STU015717,Frank Farr,Grade 9,abc@gmail.com,ASM00718,History,200,Q015717,A,RES015717,143,71.5,2025-12-02,Ms. Patel,Late
STU015718,Roosevelt Robinson,Grade 11,abc@gmail.com,ASM00719,Computer Science,75,Q015718,C,RES015718,3,4.0,2024-01-04,Ms. Patel,Absent
STU015719,Kathleen Haywood,Grade 6,kathleen.haywood992@school.edu,ASM00720,Physics,200,Q015719,D,RES015719,148,74.0,2025-09-12,Mrs. Reddy,Absent
STU015720,Bertha Gamble,Grade 9,bertha.gamble296@school.edu,ASM00721,Economics,75,Q015720,A,RES015720,66,88.0,2025-05-30,Mr. Sharma,Late
STU015721,John Boyer,Grade 10,john.boyer726@school.edu,ASM00722,Biology,150,Q015721,C,RES015721,142,94.67,2024-11-25,Mrs. Singh,Late
STU015722,James Crate,Grade 9,james.crate736@school.edu,ASM00723,Mathematics,50,Q015722,C,RES015722,20,40.0,2024-10-30,Mrs. Reddy,Late
STU015724,Amber Kinneman,Class 6,amber.kinneman963@school.edu,ASM00725,Accounts,200,Q015724,D,RES015724,46,23.0,2025-06-16,Ms. Patel,Excused
STU015725,Sophia Farr,Class 8,sophia.farr637@school.edu,ASM00726,English,200,Q015725,B,RES015725,165,82.5,2024-01-20,Mr. Sharma,Present
STU015727,David Pina,Class 6,david.pina494@school.edu,ASM00728,Physics,75,Q015727,A,RES015727,23,30.67,2025-04-29,Mrs. Reddy,Excused
STU015728,Cheryl Kocon,Grade 8,abc@gmail.com,ASM00729,History,75,Q015728,D,RES015728,30,40.0,2024-01-19,Ms. Gupta,Late
STU015729,Andrew Toti,Grade 11,andrew.toti270@school.edu,ASM00730,Chemistry,50,Q015729,D,RES015729,15,30.0,2024-04-21,Ms. Patel,Present
STU015730,Robin Keil,Class 8,robin.keil362@school.edu,ASM00731,Geography,150,Q015730,A,RES015730,75,50.0,2024-03-19,Ms. Gupta,Excused
STU015731,Jenny Holland,Grade 12,jenny.holland60@school.edu,ASM00732,History,100,Q015731,D,RES015731,92,92.0,2025-12-09,Mr. Sharma,Absent
STU015732,Sonia Frost,Grade 10,sonia.frost704@school.edu,ASM00733,Geography,75,Q015732,A,RES015732,75,100.0,2024-11-30,Ms. Nair,Late
STU015733,Eleanor Kaufman,Grade 7,eleanor.kaufman39@school.edu,ASM00734,History,150,Q015733,D,RES015733,77,51.33,2025-10-31,Mrs. Reddy,Excused
STU015734,Reuben Martucci,Grade 8,reuben.martucci583@school.edu,ASM00735,Mathematics,150,Q015734,D,RES015734,1,0.67,2024-02-22,Mr. Verma,Present
STU015735,Hallie Rogers,Grade 8,hallie.rogers345@school.edu,ASM00736,Computer Science,100,Q015735,B,RES015735,13,13.0,2024-06-19,Ms. Nair,Late
STU015736,Frederick Dixon,Class 8,frederick.dixon783@school.edu,ASM00737,History,75,Q015736,A,RES015736,43,57.33,2025-03-01,Mr. Joshi,Absent
STU015737,Robert Stewart,Grade 8,robert.stewart223@school.edu,ASM00738,Accounts,75,Q015737,C,RES015737,19,25.33,2025-08-28,Mr. Sharma,Late
STU015738,Addie Gervais,Grade 7,addie.gervais937@school.edu,ASM00739,Biology,50,Q015738,B,RES015738,15,30.0,2024-06-09,Ms. Nair,Late
STU015739,Kelsey Cook,Grade 12,kelsey.cook311@school.edu,ASM00740,Biology,100,Q015739,B,RES015739,0,0.0,2024-09-06,Mrs. Singh,Excused
STU015740,Christy Toti,Grade 12,christy.toti697@school.edu,ASM00741,Geography,50,Q015740,B,RES015740,27,54.0,2024-01-03,Mrs. Singh,Present
STU015741,Judy Butler,Class 6,judy.butler760@school.edu,ASM00742,Biology,50,Q015741,C,RES015741,6,12.0,2024-08-10,Ms. Nair,Absent
STU015742,Mary Cleveland,Class 6,mary.cleveland319@school.edu,ASM00743,English,200,Q015742,C,RES015742,153,76.5,2024-11-15,Ms. Patel,Late
STU015743,William Brothern,Grade 12,william.brothern928@school.edu,ASM00744,Mathematics,100,Q015743,C,RES015743,31,31.0,2024-05-16,Mr. Verma,Excused
STU015744,Julia Wu,Grade 7,julia.wu48@school.edu,ASM00745,Mathematics,50,Q015744,C,RES015744,38,76.0,2025-12-12,Mrs. Singh,Present
STU015746,Guillermo Voss,Grade 9,guillermo.voss671@school.edu,ASM00747,Accounts,100,Q015746,B,RES015746,1,1.0,2024-10-09,Mrs. Singh,Late
STU015747,Hans Houston,Class 8,hans.houston804@school.edu,ASM00748,History,200,Q015747,C,RES015747,38,19.0,2025-02-22,Ms. Nair,Late
STU015748,Cory Green,Grade 10,cory.green905@school.edu,ASM00749,Accounts,150,Q015748,D,RES015748,28,18.67,2025-07-12,Mrs. Reddy,Excused
STU015750,Hallie Talton,Grade 6,hallie.talton666@school.edu,ASM00751,Economics,50,Q015750,B,RES015750,27,54.0,2024-05-13,Ms. Patel,Excused
STU015751,Willard Ben,Class 8,willard.ben167@school.edu,ASM00752,Accounts,200,Q015751,C,RES015751,28,14.0,2024-06-16,Mrs. Reddy,Excused
STU015752,Gina Twombly,Grade 7,gina.twombly430@school.edu,ASM00753,Accounts,150,Q015752,B,RES015752,102,68.0,2025-10-21,Mr. Kumar,Present
STU015753,Randy Swearingen,Grade 6,randy.swearingen383@school.edu,ASM00754,Accounts,100,Q015753,B,RES015753,26,26.0,2024-10-14,Mr. Sharma,Absent
STU015754,Jonathan Henley,Class 8,jonathan.henley589@school.edu,ASM00755,Biology,100,Q015754,D,RES015754,19,19.0,2025-01-12,Mrs. Reddy,Excused
STU015755,Nadine Rush,Class 7,nadine.rush830@school.edu,ASM00756,Computer Science,50,Q015755,D,RES015755,4,8.0,2025-10-26,Mr. Verma,Present
STU015756,Doreen Mettlen,Class 7,doreen.mettlen803@school.edu,ASM00757,Computer Science,200,Q015756,A,RES015756,51,25.5,2025-08-27,Mr. Verma,Excused
STU015757,Cynthia Macias,Grade 11,cynthia.macias12@school.edu,ASM00758,English,75,Q015757,A,RES015757,71,94.67,2024-12-25,Mrs. Reddy,Excused
STU015758,Lois Johnson,Grade 12,lois.johnson409@school.edu,ASM00759,History,50,Q015758,D,RES015758,30,60.0,2025-06-26,Mr. Joshi,Excused
STU015759,Maxine Lu,Grade 12,maxine.lu43@school.edu,ASM00760,Economics,75,Q015759,A,RES015759,55,73.33,2024-12-29,Ms. Patel,Late
STU015760,Susan Carpenter,Grade 12,susan.carpenter189@school.edu,ASM00761,Physics,75,Q015760,C,RES015760,15,20.0,2024-05-24,Mr. Shah,Present
STU015761,Lois Frenzel,Grade 8,lois.frenzel202@school.edu,ASM00762,Mathematics,150,Q015761,D,RES015761,20,13.33,2025-08-06,Ms. Patel,Excused
STU015762,Regina Mompoint,Grade 12,regina.mompoint273@school.edu,ASM00763,Geography,50,Q015762,D,RES015762,27,54.0,2025-06-07,Mr. Sharma,Late
STU015763,Terry Foster,Grade 8,terry.foster858@school.edu,ASM00764,English,50,Q015763,B,RES015763,29,58.0,2024-04-21,Mr. Verma,Absent
STU015764,Henry Meier,Grade 9,henry.meier737@school.edu,ASM00765,English,75,Q015764,A,RES015764,58,77.33,2024-11-18,Mrs. Reddy,Absent
STU015765,Luis Sachs,Grade 8,luis.sachs983@school.edu,ASM00766,Biology,50,Q015765,C,RES015765,4,8.0,2024-08-11,Ms. Gupta,Late
STU015766,Summer Ware,Grade 7,summer.ware921@school.edu,ASM00767,Physics,100,Q015766,C,RES015766,98,98.0,2025-11-25,Mr. Sharma,Excused
STU015767,Myrtle Forsyth,Class 7,myrtle.forsyth126@school.edu,ASM00768,Mathematics,75,Q015767,C,RES015767,48,64.0,2024-05-29,Mr. Kumar,Present
STU015768,William Lanier,Class 8,abc@gmail.com,ASM00769,History,75,Q015768,C,RES015768,61,81.33,2024-02-18,Ms. Gupta,Present
STU015769,Tammy Unga,Grade 9,tammy.unga798@school.edu,ASM00770,History,100,Q015769,B,RES015769,3,3.0,2025-03-16,Mr. Sharma,Present
STU015770,Teresa Bryant,Grade 8,teresa.bryant463@school.edu,ASM00771,Geography,100,Q015770,A,RES015770,63,63.0,2025-05-18,Mr. Shah,Late
STU015771,William Pope,Grade 6,william.pope613@school.edu,ASM00772,Chemistry,100,Q015771,C,RES015771,46,46.0,2024-02-08,Mrs. Singh,Excused
STU015772,Daniel Mccracken,Class 7,daniel.mccracken224@school.edu,ASM00773,Accounts,100,Q015772,C,RES015772,5,5.0,2025-01-29,Mrs. Reddy,Absent
STU015773,Jack Rester,Grade 8,jack.rester878@school.edu,ASM00774,Accounts,100,Q015773,D,RES015773,50,50.0,2024-05-27,Mr. Verma,Absent
STU015774,William Foster,Class 8,abc@gmail.com,ASM00775,Accounts,100,Q015774,A,RES015774,98,98.0,2025-07-24,Mrs. Reddy,Present
STU015775,Luigi Howry,Grade 10,luigi.howry205@school.edu,ASM00776,Chemistry,150,Q015775,A,RES015775,47,31.33,2025-04-14,Mr. Shah,Excused
STU015776,Mark Hohlstein,Grade 8,mark.hohlstein925@school.edu,ASM00777,Economics,200,Q015776,A,RES015776,33,16.5,2024-05-16,Mr. Verma,Absent
STU015777,Cliff Barnes,Grade 8,cliff.barnes76@school.edu,ASM00778,Physics,150,Q015777,B,RES015777,25,16.67,2025-01-01,Ms. Nair,Excused
STU015778,Christopher Bontrager,Grade 8,christopher.bontrager808@school.edu,ASM00779,Economics,50,Q015778,D,RES015778,36,72.0,2025-09-14,Mr. Shah,Present
STU015780,John Sanchez,Grade 8,john.sanchez942@school.edu,ASM00781,History,50,Q015780,D,RES015780,14,28.0,2025-03-12,Ms. Gupta,Present
STU015781,Freda Hines,Grade 8,freda.hines648@school.edu,ASM00782,Physics,100,Q015781,D,RES015781,63,63.0,2025-07-12,Mrs. Reddy,Late
STU015782,Amanda Upshaw,Class 7,amanda.upshaw228@school.edu,ASM00783,Accounts,150,Q015782,A,RES015782,15,10.0,2024-07-18,Mr. Sharma,Late
STU015784,Martha Young,Grade 12,martha.young402@school.edu,ASM00785,Mathematics,100,Q015784,C,RES015784,18,18.0,2025-04-18,Mr. Verma,Absent
STU015785,Danielle Keil,Grade 6,danielle.keil410@school.edu,ASM00786,Biology,75,Q015785,D,RES015785,43,57.33,2024-11-24,Ms. Nair,Absent
STU015786,Addie Samuelson,Grade 12,addie.samuelson286@school.edu,ASM00787,Computer Science,150,Q015786,B,RES015786,85,56.67,2025-12-18,Mr. Sharma,Present
STU015787,Lois Lowe,Grade 10,lois.lowe560@school.edu,ASM00788,Geography,100,Q015787,C,RES015787,47,47.0,2024-06-21,Mr. Sharma,Late
STU015788,Jason Thompson,Grade 12,jason.thompson102@school.edu,ASM00789,History,75,Q015788,A,RES015788,5,6.67,2025-02-27,Mr. Joshi,Present
STU015789,Tim High,Grade 7,tim.high486@school.edu,ASM00790,Mathematics,100,Q015789,C,RES015789,14,14.0,2024-05-11,Ms. Nair,Absent
STU015790,Karly Frey,Grade 7,karly.frey245@school.edu,ASM00791,Economics,150,Q015790,A,RES015790,63,42.0,2024-02-27,Mrs. Singh,Late
STU015791,Billy Boyer,Class 6,billy.boyer283@school.edu,ASM00792,Computer Science,75,Q015791,D,RES015791,0,0.0,2025-09-07,Mr. Sharma,Late
STU015792,Gary Laflam,Grade 9,gary.laflam62@school.edu,ASM00793,Biology,50,Q015792,B,RES015792,17,34.0,2024-01-14,Mr. Joshi,Late
STU015793,Shirley Toti,Grade 9,shirley.toti566@school.edu,ASM00794,Chemistry,150,Q015793,A,RES015793,130,86.67,2025-03-30,Mr. Joshi,Excused
STU015794,Summer Kuehl,Grade 12,abc@gmail.com,ASM00795,Geography,200,Q015794,C,RES015794,36,18.0,2025-11-09,Ms. Nair,Present
STU015795,Jose Ortiz,Grade 9,jose.ortiz142@school.edu,ASM00796,English,200,Q015795,C,RES015795,180,90.0,2024-05-08,Mr. Verma,Absent
STU015796,Frank Backey,Class 8,frank.backey516@school.edu,ASM00797,Accounts,100,Q015796,B,RES015796,96,96.0,2025-10-29,Ms. Gupta,Absent
STU015797,Timothy Terry,Grade 9,timothy.terry186@school.edu,ASM00798,Computer Science,200,Q015797,A,RES015797,17,8.5,2025-07-10,Mr. Sharma,Excused
STU015798,Aileen Hecht,Class 8,aileen.hecht66@school.edu,ASM00799,Computer Science,150,Q015798,C,RES015798,108,72.0,2024-12-11,Mr. Kumar,Late
STU015799,Marguerite Kocon,Grade 6,marguerite.kocon163@school.edu,ASM00800,History,75,Q015799,C,RES015799,33,44.0,2025-10-13,Mr. Joshi,Excused
STU015800,Hattie Azar,Grade 9,hattie.azar329@school.edu,ASM00801,History,200,Q015800,C,RES015800,29,14.5,2024-12-25,Mr. Verma,Present
STU015801,Sara Baker,Class 8,sara.baker317@school.edu,ASM00802,Biology,150,Q015801,A,RES015801,144,96.0,2024-06-05,Mr. Joshi,Present
STU015802,John Darden,Class 6,john.darden616@school.edu,ASM00803,History,75,Q015802,C,RES015802,75,100.0,2025-01-13,Mrs. Reddy,Present
STU015803,Jeffrey Adams,Grade 6,jeffrey.adams99@school.edu,ASM00804,Accounts,50,Q015803,A,RES015803,0,0.0,2025-06-27,Mrs. Reddy,Present
STU015804,Kathleen Waters,Class 8,kathleen.waters117@school.edu,ASM00805,English,150,Q015804,D,RES015804,82,54.67,2024-10-04,Mr. Shah,Present
STU015806,Bobby Sherman,Grade 8,bobby.sherman143@school.edu,ASM00807,Geography,200,Q015806,B,RES015806,197,98.5,2025-09-01,Ms. Gupta,Late
STU015807,Celina Bean,Grade 7,celina.bean651@school.edu,ASM00808,Biology,150,Q015807,C,RES015807,104,69.33,2024-03-27,Mr. Sharma,Late
STU015808,Robert Lor,Grade 10,robert.lor860@school.edu,ASM00809,Biology,150,Q015808,C,RES015808,119,79.33,2025-10-23,Mr. Joshi,Absent
STU015809,Sandra Bontrager,Class 7,sandra.bontrager550@school.edu,ASM00810,Accounts,200,Q015809,B,RES015809,189,94.5,2024-08-21,Mr. Kumar,Excused
STU015811,Martha Waldron,Class 7,martha.waldron721@school.edu,ASM00812,Chemistry,150,Q015811,D,RES015811,52,34.67,2024-06-18,Mrs. Singh,Late
STU015812,Janice Loftis,Grade 11,janice.loftis21@school.edu,ASM00813,English,100,Q015812,C,RES015812,10,10.0,2024-07-03,Ms. Patel,Late
STU015813,Edith Herrera,Grade 11,edith.herrera830@school.edu,ASM00814,Mathematics,150,Q015813,C,RES015813,44,29.33,2025-12-12,Mr. Joshi,Absent
STU015814,Robert Berube,Grade 10,robert.berube306@school.edu,ASM00815,Computer Science,150,Q015814,D,RES015814,130,86.67,2024-09-12,Ms. Patel,Late
STU015815,Dayna Menchaca,Grade 11,dayna.menchaca138@school.edu,ASM00816,Mathematics,200,Q015815,A,RES015815,105,52.5,2025-08-05,Mr. Sharma,Late
STU015816,Joseph Regan,Grade 8,joseph.regan186@school.edu,ASM00817,Computer Science,200,Q015816,B,RES015816,53,26.5,2025-04-05,Ms. Patel,Late
STU015817,Micaela Crouch,Grade 11,micaela.crouch704@school.edu,ASM00818,Geography,100,Q015817,D,RES015817,0,0.0,2025-08-06,Mrs. Singh,Excused
STU015818,Kenneth Burdette,Grade 9,kenneth.burdette383@school.edu,ASM00819,Mathematics,200,Q015818,D,RES015818,158,79.0,2024-05-10,Mr. Kumar,Late
STU015819,Bobby Choi,Grade 10,bobby.choi52@school.edu,ASM00820,Geography,200,Q015819,A,RES015819,14,7.0,2025-06-17,Mr. Shah,Present
STU015820,Kelly Bond,Grade 7,kelly.bond885@school.edu,ASM00821,Economics,200,Q015820,D,RES015820,91,45.5,2024-09-30,Mrs. Singh,Excused
STU015821,Micah Bemis,Grade 12,micah.bemis310@school.edu,ASM00822,Chemistry,200,Q015821,A,RES015821,111,55.5,2025-06-05,Mr. Verma,Absent
STU015822,Ronnie Mcclendon,Grade 8,ronnie.mcclendon184@school.edu,ASM00823,Physics,75,Q015822,C,RES015822,52,69.33,2024-06-27,Mrs. Singh,Excused
STU015824,Raquel Toti,Grade 9,raquel.toti346@school.edu,ASM00825,Mathematics,150,Q015824,B,RES015824,121,80.67,2024-03-10,Mr. Verma,Excused
STU015825,Darnell Mettlen,Grade 7,darnell.mettlen374@school.edu,ASM00826,Computer Science,200,Q015825,D,RES015825,26,13.0,2025-10-21,Mr. Verma,Present
STU015826,Regina Judkins,Class 7,regina.judkins605@school.edu,ASM00827,Chemistry,200,Q015826,C,RES015826,44,22.0,2024-01-29,Mr. Shah,Absent
STU015827,Beatrice Upshaw,Grade 9,beatrice.upshaw463@school.edu,ASM00828,Computer Science,100,Q015827,C,RES015827,26,26.0,2024-04-17,Mrs. Reddy,Late
STU015829,Herbert Gillespie,Class 7,herbert.gillespie418@school.edu,ASM00830,Computer Science,200,Q015829,A,RES015829,135,67.5,2024-04-18,Mrs. Reddy,Absent
STU015830,Jason Cleveland,Grade 12,jason.cleveland978@school.edu,ASM00831,Mathematics,200,Q015830,D,RES015830,21,10.5,2025-09-07,Ms. Patel,Absent
STU015831,Hallie Pedersen,Grade 10,hallie.pedersen990@school.edu,ASM00832,Chemistry,200,Q015831,B,RES015831,62,31.0,2025-09-05,Mr. Verma,Excused
STU015832,Jonathan Napper,Grade 11,jonathan.napper40@school.edu,ASM00833,Accounts,75,Q015832,D,RES015832,54,72.0,2025-11-30,Mrs. Singh,Present
STU015833,Brian Luther,Grade 6,brian.luther833@school.edu,ASM00834,English,150,Q015833,D,RES015833,92,61.33,2024-07-17,Mr. Shah,Absent
STU015834,Kathleen Walker,Grade 9,kathleen.walker697@school.edu,ASM00835,Economics,75,Q015834,A,RES015834,2,2.67,2024-12-23,Ms. Patel,Late
